,date,title,summary
83,2019.03.11.,"3월 1~10일 수출, 19% 하락…KDI “수출·투자부진으로 경기 둔화”","품목별로 2월 수출은 반도체(­24.8%), 석유화학(­14.3%), 석유제품(­14.0%) 등 주요 품목에서 감소세가 확대됐다. 다만 수출가격 하락도 상당 부분 기여했다는 분석이다. 1월 소매판매(소비)액은 설 명절에 따른 수요..."
84,2019.03.11.,반도체 수출 29% ‘뚝’· 對中 23% ‘뚝뚝’… 3월도 춥다,"석유제품(-39.0%)과 선박(-9.7%), 무선통신기기(-4.1%) 등 주요 수출 품목이 대부분 감소세를 이어갔다. 승용차... 수요는 줄고 공급은 늘면서 쌓여가는 반도체 재고를 쉽게 털어내기 힘들다는 이유에서다. 업계 관계자는..."
85,2019.03.11.,중국 침체에 반도체쇼크 직격탄… `먹구름` 낀 수출전선,"수출 4개월 연속 감소 가능성 석유제품 39%·반도체 29.7%↓ 中·美·日 등 주요국서 모두 줄어 수출이 4개월... 국제 기관들에서는 수요 확보 가능성을 놓고도 엇갈린 전망이 나오고 있다""고 말했다. 예진수선임기자"
86,2019.03.11.,명노현 LS전선 대표 ‘해저케이블 승부수’ 통했다,"수요가 예상되는 블루오션 시장""이라며 ""이번 프로젝트를 발판으로 추가 수주도 기대하고 있다""고 자신감을 내비쳤다. LS전선은 지난 2007년 국내 최초로 해저케이블 개발에 성공했다. 지난 2012년 카타르 석유공사와..."
87,2019.03.11.,"KDI ""수출·투자 위기 올해 내내 계속""","특히 KDI는 투자와 수출이 부진하면서 총수요를 끌어내리고 있다고 분석했다. 2월 수출에 관해서는 ""반도체, 석유류 등 주요 품목의 수출금액이 큰 폭으로 감소하는 등 전반적으로 부진한 모습""이라고 진단했다. 지난해..."
88,2019.03.11.,[다가오는 2분기 경제 변수] 수출·투자 동반하락… 韓 경제 '비명',"반도체, 석유류 등 주요 품목에서 수출금액 감소폭이 확대된 것을 원인으로 지목했다. 3월 수출 상황은... 수요 측면의 경기가 늪에 빠지면서 광공업과 건설업 등 생산과 고용도 함께 악화되고 있다. 광공업생산은..."
89,2019.03.11.,내달 분사 SK아이이소재 '말리는 필름'으로 승부수,FCW는 ‘접히는 유리’라고도 불리며 폴더블폰 제품 등의 출시로 수요가 급증할 것으로 전망된다. 지난 10일 석유화학업계에 따르면 SK아이이소재는 연초 시제품을 통해 확보한 고객군을 바탕으로 이달 중 충북...
90,2019.03.10.,"美, 사우디 제치고 세계 최대 석유화학수출국 된다","늘어난 석유를 해외시장에 팔 수 있도록 허용한 바 있다. 리스태드 에너지의 매그너스 니스빈 선임 파트너는 ""미국의 초과 화석연료는 급속성장하면서 에너지를 갈구하는 아시아에서 충분한 수요를 확보할 수 있을 것..."
91,2019.03.10.,"석유로 돈 번 노르웨이 ""이제 석유엔 투자 안한다""",노르웨이는 화석연료 의존도를 줄여 기후변화에 대응하려는 움직임에 따라 2030년 세계 석유 수요가 정점에 오른 뒤 감소할 것으로 보고 있다. 유가도 장기적으로 하락 압력을 받고 있다고 분석하고 있다. 시브 젠센...
92,2019.03.11.,경제 주춧돌 수출이 흔들린다,"한국의 중추 산업인 반도체 경기가 급속히 꺾이고 있는 가운데 유가 하락으로 인한 석유화학 부문의 단가 하락이 가속화하고, 미국과 중국의 무역분쟁과 중국 내수 부진, 선진국 수요 둔화 등 글로벌 악재가..."
93,2019.03.11.,"3월 1~10일 수출, 19% 하락…KDI “수출·투자부진으로 경기 둔화”","품목별로 2월 수출은 반도체(­24.8%), 석유화학(­14.3%), 석유제품(­14.0%) 등 주요 품목에서 감소세가 확대됐다. 다만 수출가격 하락도 상당 부분 기여했다는 분석이다. 1월 소매판매(소비)액은 설 명절에 따른 수요..."
94,2019.03.11.,반도체 수출 29% ‘뚝’· 對中 23% ‘뚝뚝’… 3월도 춥다,"석유제품(-39.0%)과 선박(-9.7%), 무선통신기기(-4.1%) 등 주요 수출 품목이 대부분 감소세를 이어갔다. 승용차... 수요는 줄고 공급은 늘면서 쌓여가는 반도체 재고를 쉽게 털어내기 힘들다는 이유에서다. 업계 관계자는..."
95,2019.03.11.,중국 침체에 반도체쇼크 직격탄… `먹구름` 낀 수출전선,"수출 4개월 연속 감소 가능성 석유제품 39%·반도체 29.7%↓ 中·美·日 등 주요국서 모두 줄어 수출이 4개월... 국제 기관들에서는 수요 확보 가능성을 놓고도 엇갈린 전망이 나오고 있다""고 말했다. 예진수선임기자"
96,2019.03.11.,명노현 LS전선 대표 ‘해저케이블 승부수’ 통했다,"수요가 예상되는 블루오션 시장""이라며 ""이번 프로젝트를 발판으로 추가 수주도 기대하고 있다""고 자신감을 내비쳤다. LS전선은 지난 2007년 국내 최초로 해저케이블 개발에 성공했다. 지난 2012년 카타르 석유공사와..."
97,2019.03.11.,"KDI ""수출·투자 위기 올해 내내 계속""","특히 KDI는 투자와 수출이 부진하면서 총수요를 끌어내리고 있다고 분석했다. 2월 수출에 관해서는 ""반도체, 석유류 등 주요 품목의 수출금액이 큰 폭으로 감소하는 등 전반적으로 부진한 모습""이라고 진단했다. 지난해..."
98,2019.03.11.,[다가오는 2분기 경제 변수] 수출·투자 동반하락… 韓 경제 '비명',"반도체, 석유류 등 주요 품목에서 수출금액 감소폭이 확대된 것을 원인으로 지목했다. 3월 수출 상황은... 수요 측면의 경기가 늪에 빠지면서 광공업과 건설업 등 생산과 고용도 함께 악화되고 있다. 광공업생산은..."
99,2019.03.11.,내달 분사 SK아이이소재 '말리는 필름'으로 승부수,FCW는 ‘접히는 유리’라고도 불리며 폴더블폰 제품 등의 출시로 수요가 급증할 것으로 전망된다. 지난 10일 석유화학업계에 따르면 SK아이이소재는 연초 시제품을 통해 확보한 고객군을 바탕으로 이달 중 충북...
100,2019.03.10.,"美, 사우디 제치고 세계 최대 석유화학수출국 된다","늘어난 석유를 해외시장에 팔 수 있도록 허용한 바 있다. 리스태드 에너지의 매그너스 니스빈 선임 파트너는 ""미국의 초과 화석연료는 급속성장하면서 에너지를 갈구하는 아시아에서 충분한 수요를 확보할 수 있을 것..."
101,2019.03.10.,"석유로 돈 번 노르웨이 ""이제 석유엔 투자 안한다""",노르웨이는 화석연료 의존도를 줄여 기후변화에 대응하려는 움직임에 따라 2030년 세계 석유 수요가 정점에 오른 뒤 감소할 것으로 보고 있다. 유가도 장기적으로 하락 압력을 받고 있다고 분석하고 있다. 시브 젠센...
102,2019.03.11.,경제 주춧돌 수출이 흔들린다,"한국의 중추 산업인 반도체 경기가 급속히 꺾이고 있는 가운데 유가 하락으로 인한 석유화학 부문의 단가 하락이 가속화하고, 미국과 중국의 무역분쟁과 중국 내수 부진, 선진국 수요 둔화 등 글로벌 악재가..."
103,2019.03.11.,"3월 1~10일 수출, 19% 하락…KDI “수출·투자부진으로 경기 둔화”","품목별로 2월 수출은 반도체(­24.8%), 석유화학(­14.3%), 석유제품(­14.0%) 등 주요 품목에서 감소세가 확대됐다. 다만 수출가격 하락도 상당 부분 기여했다는 분석이다. 1월 소매판매(소비)액은 설 명절에 따른 수요..."
104,2019.03.11.,반도체 수출 29% ‘뚝’· 對中 23% ‘뚝뚝’… 3월도 춥다,"석유제품(-39.0%)과 선박(-9.7%), 무선통신기기(-4.1%) 등 주요 수출 품목이 대부분 감소세를 이어갔다. 승용차... 수요는 줄고 공급은 늘면서 쌓여가는 반도체 재고를 쉽게 털어내기 힘들다는 이유에서다. 업계 관계자는..."
105,2019.03.11.,중국 침체에 반도체쇼크 직격탄… `먹구름` 낀 수출전선,"수출 4개월 연속 감소 가능성 석유제품 39%·반도체 29.7%↓ 中·美·日 등 주요국서 모두 줄어 수출이 4개월... 국제 기관들에서는 수요 확보 가능성을 놓고도 엇갈린 전망이 나오고 있다""고 말했다. 예진수선임기자"
106,2019.03.11.,명노현 LS전선 대표 ‘해저케이블 승부수’ 통했다,"수요가 예상되는 블루오션 시장""이라며 ""이번 프로젝트를 발판으로 추가 수주도 기대하고 있다""고 자신감을 내비쳤다. LS전선은 지난 2007년 국내 최초로 해저케이블 개발에 성공했다. 지난 2012년 카타르 석유공사와..."
107,2019.03.11.,"KDI ""수출·투자 위기 올해 내내 계속""","특히 KDI는 투자와 수출이 부진하면서 총수요를 끌어내리고 있다고 분석했다. 2월 수출에 관해서는 ""반도체, 석유류 등 주요 품목의 수출금액이 큰 폭으로 감소하는 등 전반적으로 부진한 모습""이라고 진단했다. 지난해..."
108,2019.03.11.,[다가오는 2분기 경제 변수] 수출·투자 동반하락… 韓 경제 '비명',"반도체, 석유류 등 주요 품목에서 수출금액 감소폭이 확대된 것을 원인으로 지목했다. 3월 수출 상황은... 수요 측면의 경기가 늪에 빠지면서 광공업과 건설업 등 생산과 고용도 함께 악화되고 있다. 광공업생산은..."
109,2019.03.11.,내달 분사 SK아이이소재 '말리는 필름'으로 승부수,FCW는 ‘접히는 유리’라고도 불리며 폴더블폰 제품 등의 출시로 수요가 급증할 것으로 전망된다. 지난 10일 석유화학업계에 따르면 SK아이이소재는 연초 시제품을 통해 확보한 고객군을 바탕으로 이달 중 충북...
110,2019.03.10.,"美, 사우디 제치고 세계 최대 석유화학수출국 된다","늘어난 석유를 해외시장에 팔 수 있도록 허용한 바 있다. 리스태드 에너지의 매그너스 니스빈 선임 파트너는 ""미국의 초과 화석연료는 급속성장하면서 에너지를 갈구하는 아시아에서 충분한 수요를 확보할 수 있을 것..."
111,2019.03.10.,"석유로 돈 번 노르웨이 ""이제 석유엔 투자 안한다""",노르웨이는 화석연료 의존도를 줄여 기후변화에 대응하려는 움직임에 따라 2030년 세계 석유 수요가 정점에 오른 뒤 감소할 것으로 보고 있다. 유가도 장기적으로 하락 압력을 받고 있다고 분석하고 있다. 시브 젠센...
112,2019.03.11.,경제 주춧돌 수출이 흔들린다,"한국의 중추 산업인 반도체 경기가 급속히 꺾이고 있는 가운데 유가 하락으로 인한 석유화학 부문의 단가 하락이 가속화하고, 미국과 중국의 무역분쟁과 중국 내수 부진, 선진국 수요 둔화 등 글로벌 악재가..."
113,2019.03.11.,"3월 1~10일 수출, 19% 하락…KDI “수출·투자부진으로 경기 둔화”","품목별로 2월 수출은 반도체(­24.8%), 석유화학(­14.3%), 석유제품(­14.0%) 등 주요 품목에서 감소세가 확대됐다. 다만 수출가격 하락도 상당 부분 기여했다는 분석이다. 1월 소매판매(소비)액은 설 명절에 따른 수요..."
114,2019.03.11.,반도체 수출 29% ‘뚝’· 對中 23% ‘뚝뚝’… 3월도 춥다,"석유제품(-39.0%)과 선박(-9.7%), 무선통신기기(-4.1%) 등 주요 수출 품목이 대부분 감소세를 이어갔다. 승용차... 수요는 줄고 공급은 늘면서 쌓여가는 반도체 재고를 쉽게 털어내기 힘들다는 이유에서다. 업계 관계자는..."
115,2019.03.11.,중국 침체에 반도체쇼크 직격탄… `먹구름` 낀 수출전선,"수출 4개월 연속 감소 가능성 석유제품 39%·반도체 29.7%↓ 中·美·日 등 주요국서 모두 줄어 수출이 4개월... 국제 기관들에서는 수요 확보 가능성을 놓고도 엇갈린 전망이 나오고 있다""고 말했다. 예진수선임기자"
116,2019.03.11.,명노현 LS전선 대표 ‘해저케이블 승부수’ 통했다,"수요가 예상되는 블루오션 시장""이라며 ""이번 프로젝트를 발판으로 추가 수주도 기대하고 있다""고 자신감을 내비쳤다. LS전선은 지난 2007년 국내 최초로 해저케이블 개발에 성공했다. 지난 2012년 카타르 석유공사와..."
117,2019.03.11.,"KDI ""수출·투자 위기 올해 내내 계속""","특히 KDI는 투자와 수출이 부진하면서 총수요를 끌어내리고 있다고 분석했다. 2월 수출에 관해서는 ""반도체, 석유류 등 주요 품목의 수출금액이 큰 폭으로 감소하는 등 전반적으로 부진한 모습""이라고 진단했다. 지난해..."
118,2019.03.11.,[다가오는 2분기 경제 변수] 수출·투자 동반하락… 韓 경제 '비명',"반도체, 석유류 등 주요 품목에서 수출금액 감소폭이 확대된 것을 원인으로 지목했다. 3월 수출 상황은... 수요 측면의 경기가 늪에 빠지면서 광공업과 건설업 등 생산과 고용도 함께 악화되고 있다. 광공업생산은..."
119,2019.03.11.,내달 분사 SK아이이소재 '말리는 필름'으로 승부수,FCW는 ‘접히는 유리’라고도 불리며 폴더블폰 제품 등의 출시로 수요가 급증할 것으로 전망된다. 지난 10일 석유화학업계에 따르면 SK아이이소재는 연초 시제품을 통해 확보한 고객군을 바탕으로 이달 중 충북...
120,2019.03.10.,"美, 사우디 제치고 세계 최대 석유화학수출국 된다","늘어난 석유를 해외시장에 팔 수 있도록 허용한 바 있다. 리스태드 에너지의 매그너스 니스빈 선임 파트너는 ""미국의 초과 화석연료는 급속성장하면서 에너지를 갈구하는 아시아에서 충분한 수요를 확보할 수 있을 것..."
121,2019.03.10.,"석유로 돈 번 노르웨이 ""이제 석유엔 투자 안한다""",노르웨이는 화석연료 의존도를 줄여 기후변화에 대응하려는 움직임에 따라 2030년 세계 석유 수요가 정점에 오른 뒤 감소할 것으로 보고 있다. 유가도 장기적으로 하락 압력을 받고 있다고 분석하고 있다. 시브 젠센...
